8.30730707e+00,8.30730707e+00,5.50474130e-02
8.15084542e+01,8.15084542e+01,7.53815023e-01
6.21281836e+00,6.21281836e+00,1.97354535e+00
1.37860417e+01,1.37860417e+01,3.01173375e-01
6.61921846e+01,6.61921846e+01,5.74977941e+00
1.70527493e+01,1.70527493e+01,3.70337592e+00
1.32407849e+00,1.32407849e+00,1.07912460e-01
;
1.49361618e+00,1.49361618e+00,1.73037660e-01
1.01991221e+00,1.01991221e+00,1.52666949e-01
2.73783531e+00,2.73783531e+00,4.34900715e-02
1.50564546e+00,1.50564546e+00,1.90887937e-04
4.39420842e+01,4.39420842e+01,9.56918101e+00
1.21164339e+01,1.21164339e+01,1.07895431e+00
3.75260090e+01,3.75260090e+01,3.26476596e+00
2.80427361e+01,2.80427361e+01,2.77552650e+00
1.52527137e+00,1.52527137e+00,7.88658249e-02
4.21601526e+00,4.21601526e+00,6.06906381e-01
;
1.93818526e+01,1.93818526e+01,1.34046147e+00
1.43195828e+00,1.43195828e+00,1.46533905e-01
1.85282833e+01,1.85282833e+01,4.95182331e-01
1.59664605e+01,1.59664605e+01,5.89676042e-01
4.32806685e+00,4.32806685e+00,6.35912761e-01
4.37941864e+00,4.37941864e+00,9.33790277e-01
1.93193024e+01,1.93193024e+01,2.06300397e+00
2.10651923e+00,2.10651923e+00,2.09964122e-01
1.27761543e+00,1.27761543e+00,9.35389103e-02
2.47374306e+01,2.47374306e+01,3.09288263e+00
;
;end
